,RK,Country,Points,Date Rating
162,163,Fiji,996.0,22.10.2020
163,163,Vanuatu,996.0,22.10.2020
164,165,Papua New Guinea,991.0,22.10.2020
165,166,Guyana,988.0,22.10.2020
166,167,St. Vincent and the Grenadines,986.0,22.10.2020
167,168,South Sudan,983.0,22.10.2020
168,168,Bermuda,983.0,22.10.2020
169,170,Nepal,974.0,22.10.2020
170,170,Belize,974.0,22.10.2020
171,172,Mauritius,965.0,22.10.2020
172,173,Indonesia,964.0,22.10.2020
173,173,Cambodia,964.0,22.10.2020
174,175,Moldova,954.0,22.10.2020
175,176,St. Lucia,953.0,22.10.2020
176,177,Chad,943.0,22.10.2020
177,178,Puerto Rico,941.0,22.10.2020
178,179,Cuba,936.0,22.10.2020
179,180,Malta,934.0,22.10.2020
180,181,Liechtenstein,930.0,22.10.2020
181,182,São Tomé and Príncipe,923.0,22.10.2020
182,183,Macau,922.0,22.10.2020
183,184,Montserrat,921.0,22.10.2020
184,185,Dominica,919.0,22.10.2020
185,185,Djibouti,919.0,22.10.2020
186,187,Bangladesh,914.0,22.10.2020
187,188,Laos,912.0,22.10.2020
188,189,Bhutan,911.0,22.10.2020
189,190,Mongolia,906.0,22.10.2020
190,191,Brunei Darussalam,904.0,22.10.2020
191,192,American Samoa,900.0,22.10.2020
192,193,Cayman Islands,897.0,22.10.2020
193,194,Samoa,894.0,22.10.2020
194,195,Gibraltar,890.0,22.10.2020
195,196,Bahamas,880.0,22.10.2020
196,197,Timor-Leste,879.0,22.10.2020
197,197,Somalia,879.0,22.10.2020
198,199,Guam,873.0,22.10.2020
199,200,Aruba,867.0,22.10.2020
200,200,Pakistan,867.0,22.10.2020
201,202,Seychelles,866.0,22.10.2020
202,203,Turks and Caicos Islands,862.0,22.10.2020
203,203,Tonga,862.0,22.10.2020
204,205,Eritrea,856.0,22.10.2020
205,206,Sri Lanka,853.0,22.10.2020
206,207,US Virgin Islands,844.0,22.10.2020
207,208,British Virgin Islands,842.0,22.10.2020
208,209,Anguilla,821.0,22.10.2020
209,210,San Marino,812.0,22.10.2020
0,1,Belgium,1780.0,26.11.2020
1,2,France,1755.0,26.11.2020
2,3,Brazil,1743.0,26.11.2020
3,4,England,1670.0,26.11.2020
4,5,Portugal,1662.0,26.11.2020
5,6,Spain,1645.0,26.11.2020
6,7,Argentina,1642.0,26.11.2020
7,8,Uruguay,1639.0,26.11.2020
8,9,Mexico,1632.0,26.11.2020
9,10,Italy,1625.0,26.11.2020
10,11,Croatia,1617.0,26.11.2020
11,12,Denmark,1614.0,26.11.2020
12,13,Germany,1610.0,26.11.2020
13,14,Netherlands,1609.0,26.11.2020
14,15,Colombia,1601.0,26.11.2020
15,16,Switzerland,1586.0,26.11.2020
16,17,Chile,1567.0,26.11.2020
17,18,Wales,1562.0,26.11.2020
18,19,Poland,1559.0,26.11.2020
19,20,Senegal,1558.0,26.11.2020
20,20,Sweden,1558.0,26.11.2020
21,22,USA,1545.0,26.11.2020
22,23,Austria,1531.0,26.11.2020
23,24,Ukraine,1528.0,26.11.2020
24,25,Peru,1512.0,26.11.2020
25,26,Tunisia,1503.0,26.11.2020
26,27,Japan,1502.0,26.11.2020
27,28,Venezuela,1501.0,26.11.2020
28,29,IR Iran,1496.0,26.11.2020
29,30,Serbia,1495.0,26.11.2020
30,31,Algeria,1488.0,26.11.2020
31,32,Turkey,1487.0,26.11.2020
32,33,Slovakia,1478.0,26.11.2020
33,34,Paraguay,1476.0,26.11.2020
34,35,Nigeria,1474.0,26.11.2020
35,35,Morocco,1474.0,26.11.2020
36,37,Romania,1466.0,26.11.2020
37,38,Korea Republic,1465.0,26.11.2020
38,39,Russia,1461.0,26.11.2020
39,40,Hungary,1460.0,26.11.2020
40,41,Australia,1457.0,26.11.2020
41,42,Republic of Ireland,1456.0,26.11.2020
42,42,Czech Republic,1456.0,26.11.2020
43,44,Norway,1450.0,26.11.2020
44,45,Northern Ireland,1440.0,26.11.2020
45,46,Iceland,1438.0,26.11.2020
46,47,Jamaica,1437.0,26.11.2020
47,48,Scotland,1436.0,26.11.2020
48,49,Egypt,1432.0,26.11.2020
49,50,Cameroon,1428.0,26.11.2020
50,51,Costa Rica,1427.0,26.11.2020
51,52,Ghana,1424.0,26.11.2020
52,53,Greece,1413.0,26.11.2020
53,54,Finland,1411.0,26.11.2020
54,55,Bosnia and Herzegovina,1410.0,26.11.2020
55,56,Ecuador,1409.0,26.11.2020
56,57,Mali,1408.0,26.11.2020
57,58,Burkina Faso,1391.0,26.11.2020
58,59,Qatar,1387.0,26.11.2020
59,60,Congo DR,1386.0,26.11.2020
60,61,Côte d'Ivoire,1384.0,26.11.2020
61,62,Slovenia,1379.0,26.11.2020
62,63,Montenegro,1370.0,26.11.2020
63,64,Honduras,1367.0,26.11.2020
64,65,North Macedonia,1362.0,26.11.2020
65,66,Albania,1360.0,26.11.2020
66,67,Saudi Arabia,1353.0,26.11.2020
67,68,Bulgaria,1350.0,26.11.2020
68,69,Iraq,1347.0,26.11.2020
69,70,El Salvador,1346.0,26.11.2020
70,71,South Africa,1341.0,26.11.2020
71,72,Canada,1332.0,26.11.2020
72,73,Guinea,1329.0,26.11.2020
73,74,United Arab Emirates,1326.0,26.11.2020
74,75,China PR,1323.0,26.11.2020
75,76,Syria,1313.0,26.11.2020
76,76,Curaçao,1313.0,26.11.2020
77,78,Panama,1311.0,26.11.2020
78,79,Uganda,1307.0,26.11.2020
79,79,Bolivia,1307.0,26.11.2020
80,81,Cabo Verde,1306.0,26.11.2020
81,82,Oman,1303.0,26.11.2020
82,83,Benin,1302.0,26.11.2020
83,84,Haiti,1285.0,26.11.2020
84,85,Uzbekistan,1283.0,26.11.2020
85,86,Gabon,1280.0,26.11.2020
86,87,Israel,1279.0,26.11.2020
87,88,Belarus,1269.0,26.11.2020
88,89,Georgia,1267.0,26.11.2020
89,90,Zambia,1266.0,26.11.2020
90,91,Congo,1264.0,26.11.2020
91,92,Lebanon,1263.0,26.11.2020
92,93,Vietnam,1258.0,26.11.2020
93,94,Madagascar,1257.0,26.11.2020
94,95,Jordan,1244.0,26.11.2020
95,96,Kyrgyz Republic,1240.0,26.11.2020
96,97,Bahrain,1238.0,26.11.2020
97,98,Luxembourg,1235.0,26.11.2020
98,99,Armenia,1233.0,26.11.2020
99,100,Cyprus,1224.0,26.11.2020
100,101,Mauritania,1207.0,26.11.2020
101,102,Palestine,1204.0,26.11.2020
102,103,Trinidad and Tobago,1201.0,26.11.2020
103,104,Kenya,1187.0,26.11.2020
104,104,India,1187.0,26.11.2020
105,106,Mozambique,1185.0,26.11.2020
106,107,Faroe Islands,1183.0,26.11.2020
107,108,Zimbabwe,1181.0,26.11.2020
108,109,Azerbaijan,1180.0,26.11.2020
109,109,Estonia,1180.0,26.11.2020
110,111,Thailand,1178.0,26.11.2020
111,111,Libya,1178.0,26.11.2020
112,113,Niger,1173.0,26.11.2020
113,114,Central African Republic,1171.0,26.11.2020
114,115,Korea DPR,1170.0,26.11.2020
115,116,Sierra Leone,1165.0,26.11.2020
116,117,Kosovo,1155.0,26.11.2020
117,118,New Zealand,1149.0,26.11.2020
118,119,Namibia,1147.0,26.11.2020
119,120,Guinea-Bissau,1146.0,26.11.2020
120,121,Tajikistan,1143.0,26.11.2020
121,122,Kazakhstan,1142.0,26.11.2020
122,123,Malawi,1140.0,26.11.2020
123,124,Philippines,1136.0,26.11.2020
124,125,Angola,1134.0,26.11.2020
125,126,Antigua and Barbuda,1127.0,26.11.2020
126,127,Sudan,1124.0,26.11.2020
127,128,Togo,1115.0,26.11.2020
128,129,Lithuania,1114.0,26.11.2020
129,130,Comoros,1112.0,26.11.2020
130,131,Guatemala,1111.0,26.11.2020
131,132,Turkmenistan,1107.0,26.11.2020
132,133,Rwanda,1099.0,26.11.2020
133,134,Equatorial Guinea,1097.0,26.11.2020
134,135,Tanzania,1085.0,26.11.2020
135,136,Latvia,1082.0,26.11.2020
136,137,Myanmar,1081.0,26.11.2020
137,138,Chinese Taipei,1078.0,26.11.2020
138,138,Burundi,1078.0,26.11.2020
139,140,St. Kitts and Nevis,1074.0,26.11.2020
140,141,Suriname,1073.0,26.11.2020
141,141,Solomon Islands,1073.0,26.11.2020
142,143,Lesotho,1072.0,26.11.2020
143,143,Hong Kong,1072.0,26.11.2020
144,145,Yemen,1071.0,26.11.2020
145,146,Botswana,1066.0,26.11.2020
146,147,Ethiopia,1064.0,26.11.2020
147,148,Kuwait,1060.0,26.11.2020
148,149,Nicaragua,1055.0,26.11.2020
149,150,Afghanistan,1052.0,26.11.2020
150,151,Andorra,1048.0,26.11.2020
151,152,Liberia,1047.0,26.11.2020
152,153,Malaysia,1040.0,26.11.2020
153,153,Eswatini,1040.0,26.11.2020
154,155,Maldives,1038.0,26.11.2020
155,156,New Caledonia,1035.0,26.11.2020
156,157,Gambia,1034.0,26.11.2020
157,158,Singapore,1020.0,26.11.2020
158,159,Dominican Republic,1019.0,26.11.2020
159,160,Grenada,1015.0,26.11.2020
160,161,Tahiti,1014.0,26.11.2020
161,162,Barbados,1009.0,26.11.2020
162,163,South Sudan,998.0,26.11.2020
163,164,Vanuatu,996.0,26.11.2020
164,164,Fiji,996.0,26.11.2020
165,166,Papua New Guinea,991.0,26.11.2020
166,167,Guyana,988.0,26.11.2020
167,168,St. Vincent and the Grenadines,986.0,26.11.2020
168,169,Bermuda,983.0,26.11.2020
169,170,Belize,974.0,26.11.2020
170,171,Nepal,968.0,26.11.2020
171,172,Mauritius,965.0,26.11.2020
172,173,Indonesia,964.0,26.11.2020
173,173,Cambodia,964.0,26.11.2020
174,175,St. Lucia,953.0,26.11.2020
175,176,Malta,951.0,26.11.2020
176,177,Moldova,950.0,26.11.2020
177,178,Chad,947.0,26.11.2020
178,179,Puerto Rico,941.0,26.11.2020
179,180,Cuba,936.0,26.11.2020
180,181,Liechtenstein,924.0,26.11.2020
181,182,Macau,922.0,26.11.2020
182,183,Montserrat,921.0,26.11.2020
183,184,Bangladesh,920.0,26.11.2020
184,185,Dominica,919.0,26.11.2020
185,185,Djibouti,919.0,26.11.2020
186,187,São Tomé and Príncipe,914.0,26.11.2020
187,188,Laos,912.0,26.11.2020
188,189,Bhutan,911.0,26.11.2020
189,190,Mongolia,906.0,26.11.2020
190,191,Brunei Darussalam,904.0,26.11.2020
191,192,American Samoa,900.0,26.11.2020
192,193,Cayman Islands,897.0,26.11.2020
193,194,Samoa,894.0,26.11.2020
194,195,Gibraltar,888.0,26.11.2020
195,196,Bahamas,880.0,26.11.2020
196,197,Timor-Leste,879.0,26.11.2020
197,197,Somalia,879.0,26.11.2020
198,199,Guam,873.0,26.11.2020
199,200,Pakistan,867.0,26.11.2020
200,200,Aruba,867.0,26.11.2020
201,202,Seychelles,866.0,26.11.2020
202,203,Turks and Caicos Islands,862.0,26.11.2020
203,203,Tonga,862.0,26.11.2020
204,205,Eritrea,856.0,26.11.2020
205,206,Sri Lanka,853.0,26.11.2020
206,207,US Virgin Islands,844.0,26.11.2020
207,208,British Virgin Islands,842.0,26.11.2020
208,209,Anguilla,821.0,26.11.2020
209,210,San Marino,810.0,26.11.2020
0,1,Belgium,1780.0,10.12.2020
1,2,France,1755.0,10.12.2020
2,3,Brazil,1743.0,10.12.2020
3,4,England,1670.0,10.12.2020
4,5,Portugal,1662.0,10.12.2020
5,6,Spain,1645.0,10.12.2020
6,7,Argentina,1642.0,10.12.2020
7,8,Uruguay,1639.0,10.12.2020
8,9,Mexico,1632.0,10.12.2020
9,10,Italy,1625.0,10.12.2020
10,11,Croatia,1617.0,10.12.2020
11,12,Denmark,1614.0,10.12.2020
12,13,Germany,1610.0,10.12.2020
13,14,Netherlands,1609.0,10.12.2020
14,15,Colombia,1601.0,10.12.2020
15,16,Switzerland,1593.0,10.12.2020
16,17,Chile,1567.0,10.12.2020
17,18,Wales,1562.0,10.12.2020
18,19,Poland,1559.0,10.12.2020
19,20,Senegal,1558.0,10.12.2020
20,20,Sweden,1558.0,10.12.2020
21,22,USA,1545.0,10.12.2020
22,23,Austria,1531.0,10.12.2020
23,24,Ukraine,1521.0,10.12.2020
24,25,Peru,1512.0,10.12.2020
25,26,Tunisia,1503.0,10.12.2020
26,27,Japan,1502.0,10.12.2020
27,28,Venezuela,1501.0,10.12.2020
28,29,IR Iran,1496.0,10.12.2020
29,30,Serbia,1495.0,10.12.2020
30,31,Algeria,1488.0,10.12.2020
31,32,Turkey,1487.0,10.12.2020
32,33,Slovakia,1478.0,10.12.2020
33,34,Paraguay,1476.0,10.12.2020
34,35,Morocco,1474.0,10.12.2020
35,35,Nigeria,1474.0,10.12.2020
36,37,Romania,1466.0,10.12.2020
37,38,Korea Republic,1465.0,10.12.2020
38,39,Russia,1461.0,10.12.2020
39,40,Hungary,1460.0,10.12.2020
40,41,Australia,1457.0,10.12.2020
41,42,Czech Republic,1456.0,10.12.2020
42,42,Republic of Ireland,1456.0,10.12.2020
43,44,Norway,1450.0,10.12.2020
44,45,Northern Ireland,1440.0,10.12.2020
45,46,Iceland,1438.0,10.12.2020
46,47,Jamaica,1437.0,10.12.2020
47,48,Scotland,1436.0,10.12.2020
48,49,Egypt,1432.0,10.12.2020
49,50,Cameroon,1428.0,10.12.2020
50,51,Costa Rica,1427.0,10.12.2020
51,52,Ghana,1424.0,10.12.2020
52,53,Greece,1413.0,10.12.2020
53,54,Finland,1411.0,10.12.2020
54,55,Bosnia and Herzegovina,1410.0,10.12.2020
55,56,Ecuador,1409.0,10.12.2020
56,57,Mali,1408.0,10.12.2020
57,58,Burkina Faso,1391.0,10.12.2020
58,58,Qatar,1391.0,10.12.2020
59,60,Congo DR,1386.0,10.12.2020
60,61,Côte d'Ivoire,1384.0,10.12.2020
61,62,Slovenia,1379.0,10.12.2020
62,63,Montenegro,1370.0,10.12.2020
63,64,Honduras,1367.0,10.12.2020
64,65,North Macedonia,1362.0,10.12.2020
65,66,Albania,1360.0,10.12.2020
66,67,Saudi Arabia,1353.0,10.12.2020
67,68,Bulgaria,1350.0,10.12.2020
68,69,Iraq,1347.0,10.12.2020
69,70,El Salvador,1346.0,10.12.2020
70,71,South Africa,1341.0,10.12.2020
71,72,Canada,1332.0,10.12.2020
72,73,Guinea,1329.0,10.12.2020
73,74,United Arab Emirates,1326.0,10.12.2020
74,75,China PR,1323.0,10.12.2020
75,76,Curaçao,1313.0,10.12.2020
76,76,Syria,1313.0,10.12.2020
77,78,Panama,1311.0,10.12.2020
78,79,Uganda,1307.0,10.12.2020
79,79,Bolivia,1307.0,10.12.2020
80,81,Cabo Verde,1306.0,10.12.2020
81,82,Oman,1303.0,10.12.2020
82,83,Benin,1302.0,10.12.2020
83,84,Haiti,1285.0,10.12.2020
84,85,Uzbekistan,1283.0,10.12.2020
85,86,Gabon,1280.0,10.12.2020
86,87,Israel,1279.0,10.12.2020
87,88,Belarus,1269.0,10.12.2020
88,89,Georgia,1267.0,10.12.2020
89,90,Zambia,1265.0,10.12.2020
90,91,Congo,1264.0,10.12.2020
91,92,Lebanon,1263.0,10.12.2020
92,93,Vietnam,1258.0,10.12.2020
93,94,Madagascar,1257.0,10.12.2020
94,95,Jordan,1244.0,10.12.2020
95,96,Kyrgyz Republic,1240.0,10.12.2020
96,97,Bahrain,1238.0,10.12.2020
97,98,Luxembourg,1235.0,10.12.2020
98,99,Armenia,1233.0,10.12.2020
99,100,Cyprus,1224.0,10.12.2020
100,101,Mauritania,1207.0,10.12.2020
101,102,Palestine,1204.0,10.12.2020
102,103,Trinidad and Tobago,1201.0,10.12.2020
103,104,Kenya,1187.0,10.12.2020
104,104,India,1187.0,10.12.2020
105,106,Mozambique,1185.0,10.12.2020
106,107,Faroe Islands,1183.0,10.12.2020
107,108,Zimbabwe,1181.0,10.12.2020
108,109,Azerbaijan,1180.0,10.12.2020
109,109,Estonia,1180.0,10.12.2020
110,111,Thailand,1178.0,10.12.2020
111,111,Libya,1178.0,10.12.2020
112,113,Niger,1173.0,10.12.2020
113,114,Central African Republic,1171.0,10.12.2020
114,115,Korea DPR,1170.0,10.12.2020
115,116,Sierra Leone,1165.0,10.12.2020
116,117,Kosovo,1155.0,10.12.2020
117,118,New Zealand,1149.0,10.12.2020
118,119,Namibia,1147.0,10.12.2020
119,120,Guinea-Bissau,1146.0,10.12.2020
120,121,Tajikistan,1143.0,10.12.2020
121,122,Kazakhstan,1142.0,10.12.2020
122,123,Malawi,1140.0,10.12.2020
123,124,Philippines,1136.0,10.12.2020
124,125,Angola,1134.0,10.12.2020
125,126,Antigua and Barbuda,1127.0,10.12.2020
126,127,Sudan,1124.0,10.12.2020
127,128,Togo,1115.0,10.12.2020
128,129,Lithuania,1114.0,10.12.2020
129,130,Comoros,1112.0,10.12.2020
130,131,Guatemala,1111.0,10.12.2020
131,132,Turkmenistan,1107.0,10.12.2020
132,133,Rwanda,1099.0,10.12.2020
133,134,Equatorial Guinea,1097.0,10.12.2020
134,135,Tanzania,1085.0,10.12.2020
135,136,Latvia,1082.0,10.12.2020
136,137,Myanmar,1081.0,10.12.2020
137,138,Chinese Taipei,1078.0,10.12.2020
138,138,Burundi,1078.0,10.12.2020
139,140,St. Kitts and Nevis,1074.0,10.12.2020
140,141,Suriname,1073.0,10.12.2020
141,141,Solomon Islands,1073.0,10.12.2020
142,143,Lesotho,1072.0,10.12.2020
143,143,Hong Kong,1072.0,10.12.2020
144,145,Yemen,1071.0,10.12.2020
145,146,Botswana,1066.0,10.12.2020
146,146,Ethiopia,1066.0,10.12.2020
147,148,Kuwait,1060.0,10.12.2020
148,149,Nicaragua,1055.0,10.12.2020
149,150,Afghanistan,1052.0,10.12.2020
150,151,Andorra,1048.0,10.12.2020
151,152,Liberia,1047.0,10.12.2020
152,153,Malaysia,1040.0,10.12.2020
153,153,Eswatini,1040.0,10.12.2020
154,155,Maldives,1038.0,10.12.2020
155,156,New Caledonia,1035.0,10.12.2020
156,157,Gambia,1034.0,10.12.2020
157,158,Singapore,1020.0,10.12.2020
158,159,Dominican Republic,1019.0,10.12.2020
159,160,Grenada,1015.0,10.12.2020
160,161,Tahiti,1014.0,10.12.2020
161,162,Barbados,1009.0,10.12.2020
162,163,South Sudan,998.0,10.12.2020
163,164,Fiji,996.0,10.12.2020
164,164,Vanuatu,996.0,10.12.2020
165,166,Papua New Guinea,991.0,10.12.2020
166,167,Guyana,988.0,10.12.2020
167,168,St. Vincent and the Grenadines,986.0,10.12.2020
168,169,Bermuda,983.0,10.12.2020
169,170,Belize,974.0,10.12.2020
170,171,Nepal,968.0,10.12.2020
171,172,Mauritius,965.0,10.12.2020
172,173,Cambodia,964.0,10.12.2020
173,173,Indonesia,964.0,10.12.2020
174,175,St. Lucia,953.0,10.12.2020
175,176,Malta,951.0,10.12.2020
176,177,Moldova,950.0,10.12.2020
177,178,Chad,947.0,10.12.2020
178,179,Puerto Rico,941.0,10.12.2020
179,180,Cuba,936.0,10.12.2020
180,181,Liechtenstein,924.0,10.12.2020
181,182,Macau,922.0,10.12.2020
182,183,Montserrat,921.0,10.12.2020
183,184,Djibouti,919.0,10.12.2020
184,184,Dominica,919.0,10.12.2020
185,186,Bangladesh,917.0,10.12.2020
186,187,São Tomé and Príncipe,914.0,10.12.2020
187,188,Laos,912.0,10.12.2020
188,189,Bhutan,911.0,10.12.2020
189,190,Mongolia,906.0,10.12.2020
190,191,Brunei Darussalam,904.0,10.12.2020
191,192,American Samoa,900.0,10.12.2020
192,193,Cayman Islands,897.0,10.12.2020
193,194,Samoa,894.0,10.12.2020
194,195,Gibraltar,888.0,10.12.2020
195,196,Bahamas,880.0,10.12.2020
196,197,Somalia,879.0,10.12.2020
197,197,Timor-Leste,879.0,10.12.2020
198,199,Guam,873.0,10.12.2020
199,200,Aruba,867.0,10.12.2020
200,200,Pakistan,867.0,10.12.2020
201,202,Seychelles,866.0,10.12.2020
202,203,Tonga,862.0,10.12.2020
203,203,Turks and Caicos Islands,862.0,10.12.2020
204,205,Eritrea,856.0,10.12.2020
205,206,Sri Lanka,853.0,10.12.2020
206,207,US Virgin Islands,844.0,10.12.2020
207,208,British Virgin Islands,842.0,10.12.2020
208,209,Anguilla,821.0,10.12.2020
209,210,San Marino,810.0,10.12.2020
0,1,Belgium,1780.0,18.02.2021
1,2,France,1755.0,18.02.2021
2,3,Brazil,1743.0,18.02.2021
3,4,England,1670.0,18.02.2021
4,5,Portugal,1662.0,18.02.2021
5,6,Spain,1645.0,18.02.2021
6,7,Argentina,1642.0,18.02.2021
7,8,Uruguay,1639.0,18.02.2021
8,9,Mexico,1632.0,18.02.2021
9,10,Italy,1625.0,18.02.2021
10,11,Croatia,1617.0,18.02.2021
11,12,Denmark,1614.0,18.02.2021
12,13,Germany,1610.0,18.02.2021
13,14,Netherlands,1609.0,18.02.2021
14,15,Colombia,1601.0,18.02.2021
15,16,Switzerland,1593.0,18.02.2021
16,17,Chile,1567.0,18.02.2021
17,18,Wales,1562.0,18.02.2021
18,19,Poland,1559.0,18.02.2021
19,20,Senegal,1558.0,18.02.2021
20,20,Sweden,1558.0,18.02.2021
21,22,USA,1548.0,18.02.2021
22,23,Austria,1531.0,18.02.2021
23,24,Ukraine,1521.0,18.02.2021
24,25,Peru,1512.0,18.02.2021
25,26,Tunisia,1503.0,18.02.2021
26,27,Japan,1502.0,18.02.2021
27,28,Venezuela,1501.0,18.02.2021
28,29,IR Iran,1496.0,18.02.2021
29,30,Serbia,1492.0,18.02.2021
30,31,Algeria,1488.0,18.02.2021
31,32,Turkey,1487.0,18.02.2021
32,33,Morocco,1481.0,18.02.2021
33,34,Slovakia,1478.0,18.02.2021
34,35,Paraguay,1476.0,18.02.2021
35,36,Nigeria,1474.0,18.02.2021
36,37,Romania,1466.0,18.02.2021
37,38,Korea Republic,1465.0,18.02.2021
38,39,Russia,1461.0,18.02.2021
39,40,Hungary,1460.0,18.02.2021
40,41,Australia,1457.0,18.02.2021
41,42,Republic of Ireland,1456.0,18.02.2021
42,42,Czech Republic,1456.0,18.02.2021
43,44,Norway,1450.0,18.02.2021
44,45,Northern Ireland,1440.0,18.02.2021
45,46,Iceland,1438.0,18.02.2021
46,47,Jamaica,1437.0,18.02.2021
47,48,Scotland,1436.0,18.02.2021
48,49,Egypt,1432.0,18.02.2021
49,50,Costa Rica,1427.0,18.02.2021
50,50,Cameroon,1427.0,18.02.2021
51,52,Ghana,1424.0,18.02.2021
52,53,Greece,1413.0,18.02.2021
53,54,Mali,1412.0,18.02.2021
54,55,Finland,1411.0,18.02.2021
55,56,Bosnia and Herzegovina,1410.0,18.02.2021
56,57,Ecuador,1409.0,18.02.2021
57,58,Qatar,1391.0,18.02.2021
58,58,Burkina Faso,1391.0,18.02.2021
59,60,Congo DR,1386.0,18.02.2021
60,61,Côte d'Ivoire,1384.0,18.02.2021
61,62,Slovenia,1379.0,18.02.2021
62,63,Montenegro,1370.0,18.02.2021
63,64,Honduras,1367.0,18.02.2021
64,65,North Macedonia,1362.0,18.02.2021
65,66,Albania,1360.0,18.02.2021
66,67,Saudi Arabia,1353.0,18.02.2021
67,68,Bulgaria,1350.0,18.02.2021
68,69,Iraq,1348.0,18.02.2021
69,70,El Salvador,1344.0,18.02.2021
70,71,South Africa,1341.0,18.02.2021
71,72,Guinea,1334.0,18.02.2021
72,73,Canada,1332.0,18.02.2021
73,74,United Arab Emirates,1326.0,18.02.2021
74,75,China PR,1323.0,18.02.2021
75,76,Syria,1313.0,18.02.2021
76,76,Curaçao,1313.0,18.02.2021
77,78,Panama,1312.0,18.02.2021
78,79,Bolivia,1307.0,18.02.2021
79,80,Cabo Verde,1306.0,18.02.2021
80,81,Oman,1303.0,18.02.2021
81,82,Benin,1302.0,18.02.2021
82,83,Uganda,1301.0,18.02.2021
83,84,Haiti,1285.0,18.02.2021
84,85,Uzbekistan,1283.0,18.02.2021
85,86,Gabon,1280.0,18.02.2021
86,87,Israel,1279.0,18.02.2021
87,88,Belarus,1269.0,18.02.2021
88,89,Georgia,1267.0,18.02.2021
89,90,Congo,1265.0,18.02.2021
90,90,Zambia,1265.0,18.02.2021
91,92,Lebanon,1263.0,18.02.2021
92,93,Vietnam,1258.0,18.02.2021
93,94,Madagascar,1257.0,18.02.2021
94,95,Jordan,1243.0,18.02.2021
95,96,Kyrgyz Republic,1240.0,18.02.2021
96,97,Bahrain,1238.0,18.02.2021
97,98,Luxembourg,1235.0,18.02.2021
98,99,Armenia,1233.0,18.02.2021
99,100,Cyprus,1224.0,18.02.2021
100,101,Mauritania,1207.0,18.02.2021
101,102,Palestine,1206.0,18.02.2021
102,103,Trinidad and Tobago,1200.0,18.02.2021
103,104,Kenya,1187.0,18.02.2021
104,104,India,1187.0,18.02.2021
105,106,Mozambique,1185.0,18.02.2021
106,107,Faroe Islands,1183.0,18.02.2021
107,108,Azerbaijan,1180.0,18.02.2021
108,108,Estonia,1180.0,18.02.2021
109,110,Thailand,1178.0,18.02.2021
110,111,Libya,1177.0,18.02.2021
111,112,Zimbabwe,1176.0,18.02.2021
112,113,Niger,1172.0,18.02.2021
113,114,Central African Republic,1171.0,18.02.2021
114,115,Korea DPR,1170.0,18.02.2021
115,116,Sierra Leone,1165.0,18.02.2021
116,117,Kosovo,1155.0,18.02.2021
117,118,New Zealand,1149.0,18.02.2021
118,119,Guinea-Bissau,1146.0,18.02.2021
119,120,Tajikistan,1144.0,18.02.2021
120,121,Namibia,1143.0,18.02.2021
121,122,Kazakhstan,1142.0,18.02.2021
122,123,Malawi,1140.0,18.02.2021
123,124,Philippines,1136.0,18.02.2021
124,125,Angola,1134.0,18.02.2021
125,126,Antigua and Barbuda,1127.0,18.02.2021
126,127,Sudan,1124.0,18.02.2021
127,128,Togo,1115.0,18.02.2021
128,129,Lithuania,1114.0,18.02.2021
129,130,Guatemala,1112.0,18.02.2021
130,130,Comoros,1112.0,18.02.2021
131,132,Turkmenistan,1107.0,18.02.2021
132,133,Rwanda,1103.0,18.02.2021
133,134,Equatorial Guinea,1097.0,18.02.2021
134,135,Tanzania,1087.0,18.02.2021
135,136,Latvia,1082.0,18.02.2021
136,137,Myanmar,1081.0,18.02.2021
137,138,Burundi,1078.0,18.02.2021
138,138,Chinese Taipei,1078.0,18.02.2021
139,140,St. Kitts and Nevis,1074.0,18.02.2021
140,141,Suriname,1073.0,18.02.2021
141,141,Solomon Islands,1073.0,18.02.2021
142,143,Lesotho,1072.0,18.02.2021
143,143,Hong Kong,1072.0,18.02.2021
144,145,Yemen,1071.0,18.02.2021
145,146,Ethiopia,1066.0,18.02.2021
146,146,Botswana,1066.0,18.02.2021
147,148,Kuwait,1057.0,18.02.2021
148,149,Nicaragua,1055.0,18.02.2021
149,150,Afghanistan,1052.0,18.02.2021
150,151,Andorra,1048.0,18.02.2021
151,152,Liberia,1047.0,18.02.2021
152,153,Eswatini,1040.0,18.02.2021
153,153,Malaysia,1040.0,18.02.2021
154,155,Maldives,1038.0,18.02.2021
155,156,New Caledonia,1035.0,18.02.2021
156,157,Gambia,1034.0,18.02.2021
157,158,Singapore,1020.0,18.02.2021
158,159,Dominican Republic,1018.0,18.02.2021
159,160,Grenada,1015.0,18.02.2021
160,161,Tahiti,1014.0,18.02.2021
161,162,Barbados,1009.0,18.02.2021
162,163,South Sudan,998.0,18.02.2021
163,164,Fiji,996.0,18.02.2021
164,164,Vanuatu,996.0,18.02.2021
165,166,Papua New Guinea,991.0,18.02.2021
166,167,Guyana,988.0,18.02.2021
167,168,St. Vincent and the Grenadines,986.0,18.02.2021
168,169,Bermuda,983.0,18.02.2021
169,170,Belize,974.0,18.02.2021
170,171,Nepal,968.0,18.02.2021
171,172,Mauritius,965.0,18.02.2021
172,173,Indonesia,964.0,18.02.2021
173,173,Cambodia,964.0,18.02.2021
174,175,St. Lucia,953.0,18.02.2021
175,176,Malta,951.0,18.02.2021
